country,year,debt_gdp,d_debt_gdp_3y,int_rev,primary_bal_gdp,r_minus_g_3y,slope,real_ltrate_3y,infl,d_infl_3y,ca_gdp,ca_persist_3y,rer_usd_chg_3y,real_wage_g_3y,credit_gap_5y,credit_gap_7y,credit_gap_10y,int_rev_is_proxy,primary_bal_uses_int_proxy,ca_persist_is_ext_proxy
Australia,1884,0.293268,0.06106599999999998,,,-0.001774674369645464,-0.009035749999999995,-0.006479916830203429,0.014084621305309408,0.029709744352169,-0.07461769641778562,-0.07299988996132058,-0.16476581851143401,-0.05717054263565935,0.04043604223450736,0.048757079573037876,0.06390647102245073,False,False,True
Australia,1885,0.312289,0.079739,,,-0.03478797494366296,-0.007677499999999997,-0.0008306192111558267,0.0,-0.015873142857142808,-0.10969154839001856,-0.08313576913798924,-0.16032865133240182,-0.0710107443609026,0.040875838763484995,0.06538568337353456,0.07800219997114799,False,False,True
Australia,1886,0.342074,0.10116399999999998,,,0.04623680732908913,-0.006809500000000003,0.03549562623156353,0.0,-0.10937473632815808,-0.09717923073526165,-0.09382949184768861,-0.08147002877925225,-0.006743268115942169,0.02572358018495724,0.05440603785707776,0.06893325191646898,False,False,True
Australia,1887,0.325023,0.03175500000000003,,,0.023191420334891806,-0.010247166999999995,0.045012055222222236,-0.0277776666666667,-0.04186228797197611,-0.06366494031998647,-0.09017857314842222,-0.004697835390483185,0.0359711046248854,0.015516672481787175,0.031806774081359845,0.05757260990257074,False,False,True
Australia,1888,0.328934,0.01664500000000002,,,0.05320950552310412,-0.012503582999999999,0.05704135187528364,-0.04285713795918422,-0.04285713795918422,-0.08687481334234486,-0.08257299479919766,0.05554144707877939,0.08235786496489372,0.03764127402399969,0.050004371905195466,0.08272600813543801,False,False,True
Australia,1889,0.321197,-0.02087699999999998,,,0.02644218758034994,-0.010143415999999995,0.058401518875283644,0.0,0.0,-0.07695459663269497,-0.07583145009834209,0.05475204598005501,0.07462673735800163,0.02609811644632498,0.041245435109269424,0.07061072406766566,False,False,True
Australia,1890,0.34687399999999996,0.021850999999999954,,,0.06004885145198374,-0.007455499999999997,0.04983021265306141,0.0,0.0277776666666667,-0.07813960341583441,-0.08065633779695808,-0.005151585993868335,0.02985074099863194,0.022976742640099523,0.035717249685642716,0.058414256931262176,False,False,True
Australia,1891,0.37338099999999996,0.04444699999999996,,,0.027302054746743736,-0.007225082999999993,0.04075008058505509,-0.01492549075516525,0.027931647204018972,-0.05132480029613178,-0.06880633344822039,-0.028324186931928175,0.0006494701298700445,0.028990098414034216,0.04060566589957254,0.060815123046979946,False,False,True
Australia,1892,0.440705,0.119508,,,0.09810834824797895,-0.006476249999999996,0.04654945903960054,-0.015151636363636367,-0.015151636363636367,-0.02966852047609441,-0.053044308062686875,0.013458394501958848,0.00852265738541158,0.046307323388383226,0.0634820121033301,0.0844968626484508,False,False,True
Australia,1893,0.517097,0.17022300000000007,,,0.11186323850712712,-0.004797500000000003,0.0574845795326923,-0.030769111479275302,-0.030769111479275302,0.008428689399211316,-0.024188210457671624,0.05478186376428562,0.0018404692891649255,0.046638713585622105,0.06353081464929367,0.08548208338521718,False,False,True
Australia,1894,0.548581,0.17520000000000002,,,0.13856347821906706,-0.0032602499999999993,0.07221072943970072,-0.06349219047619048,-0.04856669972102523,-0.00045705882352941256,-0.007232296633470835,0.054685447436971346,0.02137080908786193,0.038861623805781176,0.05521205600164247,0.07967536329339464,False,False,True
Australia,1895,0.600855,0.16015000000000001,,,0.12991794355569133,-0.005320916999999998,0.08469829971041395,-0.06779634817577607,-0.0526447118121397,-0.031319563300658666,-0.00778264424165892,0.09177181881569552,0.09491949207588113,0.00743022498627488,0.02619133924156747,0.049882093081696166,False,False,True
Australia,1896,0.53442,0.017322999999999977,,,0.07398840871678979,-0.0063833330000000015,0.07037951321732218,0.0,0.030769111479275302,-0.0379570380719525,-0.023244553398713525,0.07094264993725652,0.11902081625431471,-0.023335486318248888,-0.007041952488485825,0.014824079772621401,False,False,True
Australia,1897,0.581306,0.032725000000000004,,,0.07818984441899049,-0.005635999999999999,0.04796278272525869,0.0,0.06349219047619048,-0.02922711823839158,-0.03283457320366758,0.0428275046525215,0.09826808960256361,-0.054560592506058325,-0.04985837366653062,-0.032865840557617154,False,False,True
Australia,1898,0.510976,-0.08987900000000004,,,-0.007823362037104955,-0.0035576670000000005,0.03250298666390492,-0.018181960991714763,0.049614387184061304,-0.053942203789321,-0.04037545336655502,0.02118821042171959,0.042769111111111036,-0.08229096604143932,-0.0929970190119499,-0.08212425845437205,False,False,True
Australia,1899,0.514194,-0.020225999999999966,,,-0.0028183047084675214,-0.004501417000000001,0.014040718145386393,0.05555555555555558,0.05555555555555558,0.02204444304857622,-0.02037495965971212,-0.039026391636622804,-0.012294372150849608,-0.08809725063600055,-0.11330632671848101,-0.11555759874922461,False,False,True
Australia,1900,0.509085,-0.07222099999999998,,,-0.04666465283356261,-0.0016796670000000027,0.01101446814538639,0.017544000000000004,0.017544000000000004,-0.0289641046717998,-0.020287288470848194,-0.036258890507465336,-0.03702217933615515,-0.06038669192608398,-0.09443086526543554,-0.11185889399878607,False,False,True
Australia,1901,0.46767899999999996,-0.04329700000000003,,,0.003294802914008514,0.003378082999999997,0.0020645307914171525,0.017241101070192943,0.035423062061907706,-0.03867312468042687,-0.015197595434550152,-0.06905785916560403,-0.0563656584114256,-0.035996483213080965,-0.07242281345790819,-0.10491855384699494,False,False,True
Australia,1902,0.464439,-0.04975500000000005,0.37787350561375704,0.042107539601807985,-0.0016337484329301474,0.004678250000000002,-0.0007157020085616778,0.06779675495549209,0.012241199399936509,-0.036513298170800124,-0.0347168425076756,-0.06860042483214457,-0.05347985347985351,-0.03159990266090901,-0.0655985320642547,-0.10769760322296296,True,True,True
Australia,1903,0.49742800000000004,-0.011656999999999973,0.38669804006,0.047886598683430356,-0.005902648652847273,0.004900000000000002,0.002563000372390725,0.015873142857142808,-0.0016708571428571961,-0.04783216918897943,-0.041006197346735475,-0.04885730008804656,-0.05916029317748239,-0.0032138723719992712,-0.026859517813738243,-0.07237682830927061,True,True,True
Australia,1904,0.47877200000000003,0.011093000000000075,0.4265831605353248,0.047523533500496394,-0.01382813285237211,0.007137919999999999,0.02737295210933026,-0.04687499414062568,-0.06411609521081862,0.0066465856009490535,-0.025899627252943497,0.013540036014980661,-0.01824258900405329,-0.015654910309234993,-0.027746556258530175,-0.07031836635644989,True,True,True
Australia,1905,0.491269,0.02683000000000002,0.4480096356528263,0.04274905918595403,0.009613589394627371,0.005024332999999999,0.04785828342782762,0.0,-0.06779675495549209,0.05579751617850597,0.004870644196825198,0.06192019431570839,0.010004689141140055,-0.013153534832826774,-0.020294729519974186,-0.0542335451229678,True,True,True
Australia,1906,0.47075,-0.026678000000000035,0.391725639437354,0.04056970172063468,0.013547243461486527,0.0021228329999999976,0.044783438320893945,0.016393178177943835,0.0005200353208010267,0.06729274297007733,0.04324561491651078,0.05024578210705366,0.001897787721156563,-0.021692648812804194,-0.029794565621747537,-0.052441540105113316,True,True,True
Australia,1907,0.412483,-0.06628900000000004,0.36331799949211174,0.036190331224022015,0.005458485539927303,0.0034486670000000025,0.029884274274018723,0.0,0.04687499414062568,0.06441499706726762,0.06250175207195031,0.03233207979738362,0.013022963687550515,-0.0285037589974394,-0.035050842622029954,-0.05039851624502234,True,True,True
Australia,1908,0.42359600000000003,-0.06767299999999998,0.3271029673497268,0.04154105447354105,-0.012544967240907035,0.0039909170000000035,0.01967374869301543,0.03225832674300988,0.03225832674300988,0.04023223747404952,0.057313325837131494,-0.002104012157740587,0.039121246989543,-0.0010802326799264628,-0.009054310665274956,-0.020775872002258222,True,True,True
Australia,1909,0.406307,-0.06444300000000003,0.37217206060767855,0.03394321405364493,-0.01434203761891989,0.005870500000000001,0.021209475070027874,0.0156247480469065,-0.0007684301310373343,0.019181884057971017,0.04127637286642939,-0.040570383257970466,0.07668997027792623,-0.01832325492834863,-0.028305857029731762,-0.03866577568769447,True,True,True
Australia,1910,0.387713,-0.024770000000000014,0.34285625046950174,0.02262189759673703,-0.026193641437982647,0.006419250000000001,0.016629978285012913,0.01538474035504489,0.01538474035504489,0.032233344885500254,0.030549155472506934,-0.0477336591070624,0.054283709614127096,-0.024617195365651823,-0.034354042490647885,-0.047112445945559134,True,True,True
Australia,1911,0.25887899999999997,-0.16471700000000006,0.21000502726725204,0.019400970080802715,-0.027166979390404904,0.004924667000000001,0.0018356860175313128,0.07575745454545468,0.043499127802444804,0.019499927156177158,0.023638385366549483,-0.07461527091364928,0.031957506077776365,-0.01354608458526535,-0.022031599254527356,-0.03474758375866449,True,True,True
Australia,1912,0.373647,-0.03265999999999997,0.33299029815949216,0.024873956331966637,-0.02728874955993544,0.008547333000000004,-0.01620241589198069,0.08450705177544249,0.06888230372853599,-0.040765149115264514,0.003656040975470972,-0.09250940162296373,0.01412008862818337,-0.0023081766004166004,-0.006666074544521172,-0.020448931413575677,True,True,True
Australia,1913,0.37071800000000005,-0.016994999999999927,0.3701678511818695,0.02514794824080252,-0.0034277746604740936,0.012491419999999996,-0.003601146592271093,-0.012986806544083906,-0.028371546899128797,-0.04354211103978131,-0.021602444332956217,-0.09372922686562302,0.040991793255924724,-0.023687005899682867,-0.03243641694433008,-0.04453159119952743,True,True,True
Australia,1914,0.38148200000000004,0.12260300000000007,0.39294830368567707,-0.0026049312193208753,0.00787615562202467,0.010560915999999997,0.0021770466292440754,0.052631362880909194,-0.02312609166454549,-0.021605666833262847,-0.03530430899610288,-0.07546582309924688,0.03185239655873362,-0.026527497934753924,-0.03737257572801225,-0.04818958666813458,True,True,True
Australia,1915,0.443556,0.069909,0.4832058740727273,-0.062171933507214214,0.009489268006631357,0.013571399999999997,-0.0032148558622754966,0.1125000112500012,0.02799295947455871,-0.081902846044078,-0.04901687463904072,-0.07389682706647716,-0.06233131688270965,-0.010543642102625428,-0.016457494707425135,-0.028805288649893013,True,True,True
