country,year,onset,rule,in_exclusion
Australia,1870,False,,False
Australia,1871,False,,False
Australia,1872,False,,False
Australia,1873,False,,False
Australia,1874,False,,False
Australia,1875,False,,False
Australia,1876,False,,False
Australia,1877,False,,False
Australia,1878,False,,False
Australia,1879,False,,False
Australia,1880,False,,False
Australia,1881,False,,False
Australia,1882,False,,False
Australia,1883,False,,False
Australia,1884,False,,False
Australia,1885,False,,False
Australia,1886,False,,False
Australia,1887,False,,False
Australia,1888,False,,False
Australia,1889,False,,False
Australia,1890,False,,False
Australia,1891,False,,False
Australia,1892,False,,False
Australia,1893,False,,False
Australia,1894,False,,False
Australia,1895,False,,False
Australia,1896,False,,False
Australia,1897,False,,False
Australia,1898,False,,False
Australia,1899,False,,False
Australia,1900,False,,False
Australia,1901,False,,False
Australia,1902,False,,False
Australia,1903,False,,False
Australia,1904,False,,False
Australia,1905,False,,False
Australia,1906,False,,False
Australia,1907,False,,False
Australia,1908,False,,False
Australia,1909,False,,False
Australia,1910,False,,False
Australia,1911,False,,False
Australia,1912,False,,False
Australia,1913,False,,False
Australia,1914,False,,False
Australia,1915,False,,False
Australia,1916,False,,False
Australia,1917,False,,False
Australia,1918,False,,False
Australia,1919,False,,False
Australia,1920,False,,False
Australia,1921,False,,False
Australia,1922,False,,False
Australia,1923,False,,False
Australia,1924,False,,False
Australia,1925,False,,False
Australia,1926,False,,False
Australia,1927,False,,False
Australia,1928,False,,False
Australia,1929,False,,False
Australia,1930,False,,False
Australia,1931,False,,False
Australia,1932,False,,False
Australia,1933,False,,False
Australia,1934,False,,False
Australia,1935,False,,False
Australia,1936,False,,False
Australia,1937,False,,False
Australia,1938,False,,False
Australia,1939,False,,False
Australia,1940,False,,False
Australia,1941,False,,False
Australia,1942,False,,False
Australia,1943,False,,False
Australia,1944,False,,False
Australia,1945,False,,False
Australia,1946,False,,False
Australia,1947,False,,False
Australia,1948,False,,False
Australia,1949,False,,False
Australia,1950,False,,False
Australia,1951,False,,False
Australia,1952,False,,False
Australia,1953,False,,False
Australia,1954,False,,False
Australia,1955,False,,False
Australia,1956,False,,False
Australia,1957,False,,False
Australia,1958,False,,False
Australia,1959,False,,False
Australia,1960,False,,False
Australia,1961,False,,False
Australia,1962,False,,False
Australia,1963,False,,False
Australia,1964,False,,False
Australia,1965,False,,False
Australia,1966,False,,False
Australia,1967,False,,False
Australia,1968,False,,False
Australia,1969,False,,False
Australia,1970,False,,False
Australia,1971,False,,False
Australia,1972,False,,False
Australia,1973,False,,False
Australia,1974,False,,False
Australia,1975,False,,False
Australia,1976,False,,False
Australia,1977,False,,False
Australia,1978,False,,False
Australia,1979,False,,False
Australia,1980,False,,False
Australia,1981,False,,False
Australia,1982,False,,False
Australia,1983,False,,False
Australia,1984,False,,False
Australia,1985,False,,False
Australia,1986,False,,False
Australia,1987,False,,False
Australia,1988,False,,False
Australia,1989,False,,False
Australia,1990,False,,False
Australia,1991,False,,False
Australia,1992,False,,False
Australia,1993,False,,False
Australia,1994,False,,False
Australia,1995,False,,False
Australia,1996,False,,False
Australia,1997,False,,False
Australia,1998,False,,False
Australia,1999,False,,False
Australia,2000,False,,False
Australia,2001,False,,False
Australia,2002,False,,False
Australia,2003,False,,False
Australia,2004,False,,False
Australia,2005,False,,False
Australia,2006,False,,False
Australia,2007,False,,False
Australia,2008,False,,False
Australia,2009,False,,False
Australia,2010,False,,False
Australia,2011,False,,False
Australia,2012,False,,False
Australia,2013,False,,False
Australia,2014,False,,False
Australia,2015,False,,False
Australia,2016,False,,False
Australia,2017,False,,False
Australia,2018,False,,False
Australia,2019,False,,False
Australia,2020,False,,False
Belgium,1870,False,,False
Belgium,1871,False,,False
Belgium,1872,False,,False
Belgium,1873,False,,False
Belgium,1874,False,,False
Belgium,1875,False,,False
Belgium,1876,False,,False
Belgium,1877,False,,False
Belgium,1878,False,,False
Belgium,1879,False,,False
Belgium,1880,False,,False
Belgium,1881,False,,False
Belgium,1882,False,,False
Belgium,1883,False,,False
Belgium,1884,False,,False
Belgium,1885,False,,False
Belgium,1886,False,,False
Belgium,1887,False,,False
Belgium,1888,False,,False
Belgium,1889,False,,False
Belgium,1890,False,,False
Belgium,1891,False,,False
Belgium,1892,False,,False
Belgium,1893,False,,False
Belgium,1894,False,,False
Belgium,1895,False,,False
Belgium,1896,False,,False
Belgium,1897,False,,False
Belgium,1898,False,,False
Belgium,1899,False,,False
Belgium,1900,False,,False
Belgium,1901,False,,False
Belgium,1902,False,,False
Belgium,1903,False,,False
Belgium,1904,False,,False
Belgium,1905,False,,False
Belgium,1906,False,,False
Belgium,1907,False,,False
Belgium,1908,False,,False
Belgium,1909,False,,False
Belgium,1910,False,,False
Belgium,1911,False,,False
Belgium,1912,False,,False
Belgium,1913,False,,False
Belgium,1914,False,,False
Belgium,1915,False,,False
Belgium,1916,False,,False
Belgium,1917,False,,False
Belgium,1918,False,,False
Belgium,1919,False,,False
Belgium,1920,False,,False
Belgium,1921,False,,False
Belgium,1922,False,,False
Belgium,1923,True,D3,False
Belgium,1924,False,,True
Belgium,1925,False,,True
Belgium,1926,False,,True
Belgium,1927,False,,True
Belgium,1928,False,,True
Belgium,1929,False,,False
Belgium,1930,False,,False
Belgium,1931,False,,False
Belgium,1932,False,,False
Belgium,1933,False,,False
Belgium,1934,False,,False
Belgium,1935,False,,False
Belgium,1936,False,,False
Belgium,1937,False,,False
Belgium,1938,True,D3,False
Belgium,1939,False,,True
Belgium,1940,False,,True
Belgium,1941,False,,True
Belgium,1942,False,,True
Belgium,1943,False,,True
Belgium,1944,False,,False
Belgium,1945,False,,False
Belgium,1946,False,,False
Belgium,1947,False,,False
Belgium,1948,False,,False
Belgium,1949,False,,False
Belgium,1950,False,,False
Belgium,1951,False,,False
Belgium,1952,False,,False
Belgium,1953,False,,False
Belgium,1954,False,,False
Belgium,1955,False,,False
Belgium,1956,False,,False
Belgium,1957,False,,False
Belgium,1958,False,,False
Belgium,1959,False,,False
Belgium,1960,False,,False
Belgium,1961,False,,False
Belgium,1962,False,,False
Belgium,1963,False,,False
Belgium,1964,False,,False
Belgium,1965,False,,False
Belgium,1966,False,,False
Belgium,1967,False,,False
Belgium,1968,False,,False
Belgium,1969,False,,False
Belgium,1970,False,,False
Belgium,1971,False,,False
Belgium,1972,False,,False
Belgium,1973,False,,False
Belgium,1974,False,,False
Belgium,1975,False,,False
Belgium,1976,False,,False
Belgium,1977,False,,False
Belgium,1978,False,,False
Belgium,1979,False,,False
Belgium,1980,False,,False
Belgium,1981,False,,False
Belgium,1982,False,,False
Belgium,1983,False,,False
Belgium,1984,False,,False
Belgium,1985,False,,False
Belgium,1986,False,,False
Belgium,1987,False,,False
Belgium,1988,False,,False
Belgium,1989,False,,False
Belgium,1990,False,,False
Belgium,1991,False,,False
Belgium,1992,False,,False
Belgium,1993,False,,False
Belgium,1994,False,,False
Belgium,1995,False,,False
Belgium,1996,False,,False
Belgium,1997,False,,False
Belgium,1998,False,,False
Belgium,1999,False,,False
Belgium,2000,False,,False
Belgium,2001,False,,False
Belgium,2002,False,,False
Belgium,2003,False,,False
Belgium,2004,False,,False
Belgium,2005,False,,False
Belgium,2006,False,,False
Belgium,2007,False,,False
Belgium,2008,False,,False
Belgium,2009,False,,False
Belgium,2010,False,,False
Belgium,2011,False,,False
Belgium,2012,False,,False
Belgium,2013,False,,False
Belgium,2014,False,,False
Belgium,2015,False,,False
Belgium,2016,False,,False
Belgium,2017,False,,False
Belgium,2018,False,,False
Belgium,2019,False,,False
Belgium,2020,False,,False
Canada,1870,False,,False
Canada,1871,False,,False
Canada,1872,False,,False
Canada,1873,False,,False
Canada,1874,False,,False
Canada,1875,False,,False
Canada,1876,False,,False
Canada,1877,False,,False
Canada,1878,False,,False
Canada,1879,False,,False
Canada,1880,False,,False
Canada,1881,False,,False
Canada,1882,False,,False
Canada,1883,False,,False
Canada,1884,False,,False
Canada,1885,False,,False
Canada,1886,False,,False
Canada,1887,False,,False
Canada,1888,False,,False
Canada,1889,False,,False
Canada,1890,False,,False
Canada,1891,False,,False
Canada,1892,False,,False
Canada,1893,False,,False
Canada,1894,False,,False
Canada,1895,False,,False
Canada,1896,False,,False
Canada,1897,False,,False
Canada,1898,False,,False
Canada,1899,False,,False
Canada,1900,False,,False
Canada,1901,False,,False
Canada,1902,False,,False
Canada,1903,False,,False
Canada,1904,False,,False
Canada,1905,False,,False
Canada,1906,False,,False
Canada,1907,False,,False
Canada,1908,False,,False
Canada,1909,False,,False
Canada,1910,False,,False
Canada,1911,False,,False
Canada,1912,False,,False
Canada,1913,False,,False
Canada,1914,False,,False
Canada,1915,False,,False
Canada,1916,False,,False
Canada,1917,False,,False
Canada,1918,False,,False
Canada,1919,False,,False
Canada,1920,False,,False
Canada,1921,False,,False
Canada,1922,False,,False
Canada,1923,False,,False
Canada,1924,False,,False
Canada,1925,False,,False
Canada,1926,False,,False
Canada,1927,False,,False
Canada,1928,False,,False
Canada,1929,False,,False
Canada,1930,False,,False
Canada,1931,False,,False
Canada,1932,False,,False
Canada,1933,False,,False
Canada,1934,False,,False
Canada,1935,False,,False
Canada,1936,False,,False
Canada,1937,False,,False
Canada,1938,False,,False
Canada,1939,False,,False
Canada,1940,False,,False
Canada,1941,False,,False
Canada,1942,False,,False
Canada,1943,False,,False
Canada,1944,False,,False
Canada,1945,False,,False
Canada,1946,False,,False
Canada,1947,False,,False
Canada,1948,False,,False
Canada,1949,False,,False
Canada,1950,False,,False
Canada,1951,False,,False
Canada,1952,False,,False
Canada,1953,False,,False
Canada,1954,False,,False
Canada,1955,False,,False
Canada,1956,False,,False
Canada,1957,False,,False
Canada,1958,False,,False
Canada,1959,False,,False
Canada,1960,False,,False
Canada,1961,False,,False
Canada,1962,False,,False
Canada,1963,False,,False
Canada,1964,False,,False
Canada,1965,False,,False
Canada,1966,False,,False
Canada,1967,False,,False
Canada,1968,False,,False
Canada,1969,False,,False
Canada,1970,False,,False
Canada,1971,False,,False
Canada,1972,False,,False
Canada,1973,False,,False
Canada,1974,False,,False
Canada,1975,False,,False
Canada,1976,False,,False
Canada,1977,False,,False
Canada,1978,False,,False
Canada,1979,False,,False
Canada,1980,False,,False
Canada,1981,False,,False
Canada,1982,False,,False
Canada,1983,False,,False
Canada,1984,False,,False
Canada,1985,False,,False
Canada,1986,False,,False
Canada,1987,False,,False
Canada,1988,False,,False
Canada,1989,False,,False
Canada,1990,False,,False
Canada,1991,False,,False
Canada,1992,False,,False
Canada,1993,False,,False
Canada,1994,False,,False
Canada,1995,False,,False
Canada,1996,False,,False
Canada,1997,False,,False
Canada,1998,False,,False
Canada,1999,False,,False
Canada,2000,False,,False
Canada,2001,False,,False
Canada,2002,False,,False
Canada,2003,False,,False
Canada,2004,False,,False
Canada,2005,False,,False
Canada,2006,False,,False
Canada,2007,False,,False
Canada,2008,False,,False
Canada,2009,False,,False
Canada,2010,False,,False
Canada,2011,False,,False
Canada,2012,False,,False
Canada,2013,False,,False
Canada,2014,False,,False
Canada,2015,False,,False
Canada,2016,False,,False
Canada,2017,False,,False
Canada,2018,False,,False
Canada,2019,False,,False
Canada,2020,False,,False
Denmark,1870,False,,False
Denmark,1871,False,,False
Denmark,1872,False,,False
Denmark,1873,False,,False
Denmark,1874,False,,False
Denmark,1875,False,,False
Denmark,1876,False,,False
Denmark,1877,False,,False
Denmark,1878,False,,False
Denmark,1879,False,,False
Denmark,1880,False,,False
Denmark,1881,False,,False
Denmark,1882,False,,False
Denmark,1883,False,,False
Denmark,1884,False,,False
Denmark,1885,False,,False
Denmark,1886,False,,False
Denmark,1887,False,,False
Denmark,1888,False,,False
Denmark,1889,False,,False
Denmark,1890,False,,False
Denmark,1891,False,,False
Denmark,1892,False,,False
Denmark,1893,False,,False
Denmark,1894,False,,False
Denmark,1895,False,,False
Denmark,1896,False,,False
Denmark,1897,False,,False
Denmark,1898,False,,False
Denmark,1899,False,,False
Denmark,1900,False,,False
Denmark,1901,False,,False
Denmark,1902,False,,False
Denmark,1903,False,,False
Denmark,1904,False,,False
Denmark,1905,False,,False
Denmark,1906,False,,False
Denmark,1907,False,,False
Denmark,1908,False,,False
Denmark,1909,False,,False
Denmark,1910,False,,False
Denmark,1911,False,,False
Denmark,1912,False,,False
Denmark,1913,False,,False
Denmark,1914,False,,False
Denmark,1915,False,,False
Denmark,1916,False,,False
Denmark,1917,False,,False
Denmark,1918,False,,False
Denmark,1919,False,,False
Denmark,1920,False,,False
Denmark,1921,False,,False
Denmark,1922,False,,False
Denmark,1923,False,,False
Denmark,1924,False,,False
Denmark,1925,False,,False
Denmark,1926,False,,False
Denmark,1927,False,,False
Denmark,1928,False,,False
Denmark,1929,False,,False
Denmark,1930,False,,False
Denmark,1931,False,,False
Denmark,1932,False,,False
Denmark,1933,False,,False
Denmark,1934,False,,False
Denmark,1935,False,,False
Denmark,1936,False,,False
Denmark,1937,False,,False
Denmark,1938,False,,False
Denmark,1939,False,,False
Denmark,1940,False,,False
Denmark,1941,False,,False
Denmark,1942,False,,False
Denmark,1943,False,,False
Denmark,1944,False,,False
Denmark,1945,False,,False
Denmark,1946,False,,False
Denmark,1947,False,,False
Denmark,1948,False,,False
Denmark,1949,False,,False
Denmark,1950,False,,False
Denmark,1951,False,,False
Denmark,1952,False,,False
Denmark,1953,False,,False
Denmark,1954,False,,False
Denmark,1955,False,,False
Denmark,1956,False,,False
Denmark,1957,False,,False
Denmark,1958,False,,False
Denmark,1959,False,,False
Denmark,1960,False,,False
Denmark,1961,False,,False
Denmark,1962,False,,False
Denmark,1963,False,,False
Denmark,1964,False,,False
Denmark,1965,False,,False
Denmark,1966,False,,False
Denmark,1967,False,,False
Denmark,1968,False,,False
Denmark,1969,False,,False
Denmark,1970,False,,False
Denmark,1971,False,,False
Denmark,1972,False,,False
Denmark,1973,False,,False
Denmark,1974,False,,False
Denmark,1975,False,,False
Denmark,1976,False,,False
Denmark,1977,False,,False
Denmark,1978,False,,False
Denmark,1979,False,,False
Denmark,1980,False,,False
Denmark,1981,False,,False
Denmark,1982,False,,False
Denmark,1983,False,,False
Denmark,1984,False,,False
Denmark,1985,False,,False
Denmark,1986,False,,False
Denmark,1987,False,,False
Denmark,1988,False,,False
Denmark,1989,False,,False
Denmark,1990,False,,False
Denmark,1991,False,,False
Denmark,1992,False,,False
Denmark,1993,False,,False
Denmark,1994,False,,False
Denmark,1995,False,,False
Denmark,1996,False,,False
Denmark,1997,False,,False
Denmark,1998,False,,False
Denmark,1999,False,,False
Denmark,2000,False,,False
Denmark,2001,False,,False
Denmark,2002,False,,False
Denmark,2003,False,,False
Denmark,2004,False,,False
Denmark,2005,False,,False
Denmark,2006,False,,False
Denmark,2007,False,,False
Denmark,2008,False,,False
Denmark,2009,False,,False
Denmark,2010,False,,False
Denmark,2011,False,,False
Denmark,2012,False,,False
Denmark,2013,False,,False
Denmark,2014,False,,False
Denmark,2015,False,,False
Denmark,2016,False,,False
Denmark,2017,False,,False
Denmark,2018,False,,False
Denmark,2019,False,,False
Denmark,2020,False,,False
Finland,1870,False,,False
Finland,1871,False,,False
Finland,1872,False,,False
Finland,1873,False,,False
Finland,1874,False,,False
Finland,1875,False,,False
Finland,1876,False,,False
Finland,1877,False,,False
Finland,1878,False,,False
Finland,1879,False,,False
Finland,1880,False,,False
Finland,1881,False,,False
Finland,1882,False,,False
Finland,1883,False,,False
Finland,1884,False,,False
Finland,1885,False,,False
Finland,1886,False,,False
Finland,1887,False,,False
Finland,1888,False,,False
Finland,1889,False,,False
Finland,1890,False,,False
Finland,1891,False,,False
Finland,1892,False,,False
Finland,1893,False,,False
Finland,1894,False,,False
Finland,1895,False,,False
Finland,1896,False,,False
Finland,1897,False,,False
Finland,1898,False,,False
Finland,1899,False,,False
Finland,1900,False,,False
Finland,1901,False,,False
Finland,1902,False,,False
Finland,1903,False,,False
Finland,1904,False,,False
Finland,1905,False,,False
Finland,1906,False,,False
Finland,1907,False,,False
Finland,1908,False,,False
Finland,1909,False,,False
Finland,1910,False,,False
Finland,1911,False,,False
Finland,1912,False,,False
Finland,1913,False,,False
Finland,1914,False,,False
Finland,1915,False,,False
Finland,1916,False,,False
Finland,1917,False,,False
Finland,1918,False,,False
Finland,1919,False,,False
Finland,1920,False,,False
Finland,1921,False,,False
Finland,1922,False,,False
Finland,1923,False,,False
Finland,1924,False,,False
Finland,1925,False,,False
Finland,1926,False,,False
Finland,1927,False,,False
Finland,1928,False,,False
Finland,1929,False,,False
Finland,1930,False,,False
Finland,1931,False,,False
Finland,1932,False,,False
Finland,1933,False,,False
Finland,1934,False,,False
Finland,1935,False,,False
Finland,1936,False,,False
Finland,1937,False,,False
Finland,1938,False,,False
Finland,1939,False,,False
Finland,1940,False,,False
Finland,1941,False,,False
Finland,1942,False,,False
Finland,1943,False,,False
Finland,1944,False,,False
Finland,1945,True,"D2,D3",False
Finland,1946,False,,True
Finland,1947,False,,True
Finland,1948,False,,True
Finland,1949,False,,True
Finland,1950,False,,True
Finland,1951,False,,False
Finland,1952,False,,False
Finland,1953,False,,False
Finland,1954,False,,False
Finland,1955,False,,False
Finland,1956,False,,False
Finland,1957,False,,False
Finland,1958,False,,False
Finland,1959,False,,False
Finland,1960,False,,False
Finland,1961,False,,False
Finland,1962,False,,False
Finland,1963,False,,False
Finland,1964,False,,False
Finland,1965,False,,False
Finland,1966,False,,False
Finland,1967,False,,False
Finland,1968,False,,False
Finland,1969,False,,False
Finland,1970,False,,False
Finland,1971,False,,False
Finland,1972,False,,False
Finland,1973,False,,False
Finland,1974,False,,False
Finland,1975,False,,False
Finland,1976,False,,False
Finland,1977,False,,False
Finland,1978,False,,False
Finland,1979,False,,False
Finland,1980,False,,False
Finland,1981,False,,False
Finland,1982,False,,False
Finland,1983,False,,False
Finland,1984,False,,False
Finland,1985,False,,False
Finland,1986,False,,False
Finland,1987,False,,False
Finland,1988,False,,False
Finland,1989,False,,False
Finland,1990,False,,False
Finland,1991,False,,False
Finland,1992,False,,False
Finland,1993,False,,False
Finland,1994,False,,False
Finland,1995,False,,False
Finland,1996,False,,False
Finland,1997,False,,False
Finland,1998,False,,False
Finland,1999,False,,False
Finland,2000,False,,False
Finland,2001,False,,False
Finland,2002,False,,False
Finland,2003,False,,False
Finland,2004,False,,False
Finland,2005,False,,False
Finland,2006,False,,False
Finland,2007,False,,False
Finland,2008,False,,False
Finland,2009,False,,False
Finland,2010,False,,False
Finland,2011,False,,False
Finland,2012,False,,False
Finland,2013,False,,False
Finland,2014,False,,False
Finland,2015,False,,False
Finland,2016,False,,False
Finland,2017,False,,False
Finland,2018,False,,False
Finland,2019,False,,False
Finland,2020,False,,False
France,1870,False,,False
France,1871,False,,False
France,1872,False,,False
France,1873,False,,False
France,1874,False,,False
France,1875,False,,False
France,1876,False,,False
France,1877,False,,False
France,1878,False,,False
France,1879,False,,False
France,1880,False,,False
France,1881,False,,False
France,1882,False,,False
France,1883,False,,False
France,1884,False,,False
France,1885,False,,False
France,1886,False,,False
France,1887,False,,False
France,1888,False,,False
France,1889,False,,False
France,1890,False,,False
France,1891,False,,False
France,1892,False,,False
France,1893,False,,False
France,1894,False,,False
France,1895,False,,False
France,1896,False,,False
France,1897,False,,False
France,1898,False,,False
France,1899,False,,False
France,1900,False,,False
France,1901,False,,False
France,1902,False,,False
France,1903,False,,False
France,1904,False,,False
France,1905,False,,False
France,1906,False,,False
France,1907,False,,False
France,1908,False,,False
France,1909,False,,False
France,1910,False,,False
France,1911,False,,False
France,1912,False,,False
France,1913,False,,False
France,1914,True,D3,False
France,1915,False,,True
France,1916,False,,True
France,1917,False,,True
France,1918,False,,True
France,1919,False,,True
France,1920,True,"D2,D3",False
France,1921,False,,True
France,1922,False,,True
France,1923,False,,True
France,1924,False,,True
France,1925,False,,True
France,1926,True,D2,False
France,1927,False,,True
France,1928,False,,True
France,1929,False,,True
France,1930,False,,True
France,1931,False,,True
France,1932,False,,False
France,1933,False,,False
France,1934,False,,False
France,1935,False,,False
France,1936,False,,False
France,1937,True,"D2,D3",False
France,1938,False,,True
France,1939,False,,True
France,1940,False,,True
France,1941,False,,True
France,1942,False,,True
France,1943,True,"D2,D3",False
France,1944,False,,True
France,1945,False,,True
France,1946,False,,True
France,1947,False,,True
France,1948,False,,True
France,1949,False,,False
France,1950,False,,False
France,1951,False,,False
France,1952,False,,False
France,1953,False,,False
France,1954,False,,False
France,1955,False,,False
France,1956,False,,False
France,1957,False,,False
France,1958,False,,False
France,1959,False,,False
France,1960,False,,False
France,1961,False,,False
France,1962,False,,False
France,1963,False,,False
France,1964,False,,False
France,1965,False,,False
France,1966,False,,False
France,1967,False,,False
France,1968,False,,False
France,1969,False,,False
France,1970,False,,False
France,1971,False,,False
France,1972,False,,False
France,1973,False,,False
France,1974,False,,False
France,1975,False,,False
France,1976,False,,False
France,1977,False,,False
France,1978,False,,False
France,1979,False,,False
France,1980,False,,False
France,1981,False,,False
France,1982,False,,False
France,1983,False,,False
France,1984,False,,False
France,1985,False,,False
France,1986,False,,False
France,1987,False,,False
France,1988,False,,False
France,1989,False,,False
France,1990,False,,False
France,1991,False,,False
France,1992,False,,False
France,1993,False,,False
France,1994,False,,False
France,1995,False,,False
France,1996,False,,False
France,1997,False,,False
France,1998,False,,False
France,1999,False,,False
France,2000,False,,False
France,2001,False,,False
France,2002,False,,False
France,2003,False,,False
France,2004,False,,False
France,2005,False,,False
France,2006,False,,False
France,2007,False,,False
France,2008,False,,False
France,2009,False,,False
France,2010,False,,False
France,2011,False,,False
France,2012,False,,False
France,2013,False,,False
France,2014,False,,False
France,2015,False,,False
France,2016,False,,False
France,2017,False,,False
France,2018,False,,False
France,2019,False,,False
France,2020,False,,False
Germany,1870,False,,False
Germany,1871,False,,False
Germany,1872,False,,False
Germany,1873,False,,False
Germany,1874,False,,False
Germany,1875,False,,False
Germany,1876,False,,False
Germany,1877,False,,False
Germany,1878,False,,False
Germany,1879,False,,False
Germany,1880,False,,False
Germany,1881,False,,False
Germany,1882,False,,False
Germany,1883,False,,False
Germany,1884,False,,False
Germany,1885,False,,False
Germany,1886,False,,False
Germany,1887,False,,False
Germany,1888,False,,False
Germany,1889,False,,False
Germany,1890,False,,False
Germany,1891,False,,False
Germany,1892,False,,False
Germany,1893,False,,False
Germany,1894,False,,False
Germany,1895,False,,False
Germany,1896,False,,False
Germany,1897,False,,False
Germany,1898,False,,False
Germany,1899,False,,False
Germany,1900,False,,False
Germany,1901,False,,False
Germany,1902,False,,False
Germany,1903,False,,False
Germany,1904,False,,False
Germany,1905,False,,False
Germany,1906,False,,False
Germany,1907,False,,False
Germany,1908,False,,False
Germany,1909,False,,False
Germany,1910,False,,False
Germany,1911,False,,False
Germany,1912,False,,False
Germany,1913,False,,False
Germany,1914,False,,False
Germany,1915,False,,False
Germany,1916,False,,False
Germany,1917,False,,False
Germany,1918,False,,False
Germany,1919,False,,False
Germany,1920,False,,False
Germany,1921,False,,False
Germany,1922,False,,False
Germany,1923,False,,False
Germany,1924,False,,False
Germany,1925,False,,False
Germany,1926,False,,False
Germany,1927,False,,False
Germany,1928,False,,False
Germany,1929,False,,False
Germany,1930,False,,False
Germany,1931,False,,False
Germany,1932,True,D1,False
Germany,1933,False,,True
Germany,1934,False,,True
Germany,1935,False,,True
Germany,1936,False,,True
Germany,1937,False,,True
Germany,1938,False,,False
Germany,1939,False,,False
Germany,1940,False,,False
Germany,1941,False,,False
Germany,1942,False,,False
Germany,1943,False,,False
Germany,1944,False,,False
Germany,1945,False,,False
Germany,1946,False,,False
Germany,1947,False,,False
Germany,1948,True,D1,False
Germany,1949,False,,True
Germany,1950,False,,True
Germany,1951,False,,True
Germany,1952,False,,True
Germany,1953,False,,True
Germany,1954,False,,False
Germany,1955,False,,False
Germany,1956,False,,False
Germany,1957,False,,False
Germany,1958,False,,False
Germany,1959,False,,False
Germany,1960,False,,False
Germany,1961,False,,False
Germany,1962,False,,False
Germany,1963,False,,False
Germany,1964,False,,False
Germany,1965,False,,False
Germany,1966,False,,False
Germany,1967,False,,False
Germany,1968,False,,False
Germany,1969,False,,False
Germany,1970,False,,False
Germany,1971,False,,False
Germany,1972,False,,False
Germany,1973,False,,False
Germany,1974,False,,False
Germany,1975,False,,False
Germany,1976,False,,False
Germany,1977,False,,False
Germany,1978,False,,False
Germany,1979,False,,False
Germany,1980,False,,False
Germany,1981,False,,False
Germany,1982,False,,False
Germany,1983,False,,False
Germany,1984,False,,False
Germany,1985,False,,False
Germany,1986,False,,False
Germany,1987,False,,False
Germany,1988,False,,False
Germany,1989,False,,False
Germany,1990,False,,False
Germany,1991,False,,False
Germany,1992,False,,False
Germany,1993,False,,False
Germany,1994,False,,False
Germany,1995,False,,False
Germany,1996,False,,False
Germany,1997,False,,False
Germany,1998,False,,False
Germany,1999,False,,False
Germany,2000,False,,False
Germany,2001,False,,False
Germany,2002,False,,False
Germany,2003,False,,False
Germany,2004,False,,False
Germany,2005,False,,False
Germany,2006,False,,False
Germany,2007,False,,False
Germany,2008,False,,False
Germany,2009,False,,False
Germany,2010,False,,False
Germany,2011,False,,False
Germany,2012,False,,False
Germany,2013,False,,False
Germany,2014,False,,False
Germany,2015,False,,False
Germany,2016,False,,False
Germany,2017,False,,False
Germany,2018,False,,False
Germany,2019,False,,False
Germany,2020,False,,False
Ireland,1870,False,,False
Ireland,1871,False,,False
Ireland,1872,False,,False
Ireland,1873,False,,False
Ireland,1874,False,,False
Ireland,1875,False,,False
Ireland,1876,False,,False
Ireland,1877,False,,False
Ireland,1878,False,,False
Ireland,1879,False,,False
Ireland,1880,False,,False
Ireland,1881,False,,False
Ireland,1882,False,,False
Ireland,1883,False,,False
Ireland,1884,False,,False
Ireland,1885,False,,False
Ireland,1886,False,,False
Ireland,1887,False,,False
Ireland,1888,False,,False
Ireland,1889,False,,False
Ireland,1890,False,,False
Ireland,1891,False,,False
Ireland,1892,False,,False
Ireland,1893,False,,False
Ireland,1894,False,,False
Ireland,1895,False,,False
Ireland,1896,False,,False
Ireland,1897,False,,False
Ireland,1898,False,,False
Ireland,1899,False,,False
Ireland,1900,False,,False
Ireland,1901,False,,False
Ireland,1902,False,,False
Ireland,1903,False,,False
Ireland,1904,False,,False
Ireland,1905,False,,False
Ireland,1906,False,,False
Ireland,1907,False,,False
Ireland,1908,False,,False
Ireland,1909,False,,False
Ireland,1910,False,,False
Ireland,1911,False,,False
Ireland,1912,False,,False
Ireland,1913,False,,False
Ireland,1914,False,,False
Ireland,1915,False,,False
Ireland,1916,False,,False
Ireland,1917,False,,False
Ireland,1918,False,,False
Ireland,1919,False,,False
Ireland,1920,False,,False
Ireland,1921,False,,False
Ireland,1922,False,,False
Ireland,1923,False,,False
Ireland,1924,False,,False
Ireland,1925,False,,False
Ireland,1926,False,,False
Ireland,1927,False,,False
Ireland,1928,False,,False
Ireland,1929,False,,False
Ireland,1930,False,,False
Ireland,1931,False,,False
Ireland,1932,False,,False
Ireland,1933,False,,False
Ireland,1934,False,,False
Ireland,1935,False,,False
Ireland,1936,False,,False
Ireland,1937,False,,False
Ireland,1938,False,,False
Ireland,1939,False,,False
Ireland,1940,False,,False
Ireland,1941,False,,False
Ireland,1942,False,,False
Ireland,1943,False,,False
Ireland,1944,False,,False
Ireland,1945,False,,False
Ireland,1946,False,,False
Ireland,1947,False,,False
Ireland,1948,False,,False
Ireland,1949,False,,False
Ireland,1950,False,,False
Ireland,1951,False,,False
Ireland,1952,False,,False
Ireland,1953,False,,False
Ireland,1954,False,,False
Ireland,1955,False,,False
Ireland,1956,False,,False
Ireland,1957,False,,False
Ireland,1958,False,,False
Ireland,1959,False,,False
Ireland,1960,False,,False
Ireland,1961,False,,False
Ireland,1962,False,,False
Ireland,1963,False,,False
Ireland,1964,False,,False
Ireland,1965,False,,False
Ireland,1966,False,,False
